geo,representation,n_years,k_parameters,df_resid,slope,conventional_se,conventional_interval_low,conventional_interval_high,conventional_excludes_zero,hc3_se,hc3_interval_low,hc3_interval_high,hc3_excludes_zero,hac_lag1_se,hac_lag1_interval_low,hac_lag1_interval_high,hac_lag1_excludes_zero,hac_lag2_se,hac_lag2_interval_low,hac_lag2_interval_high,hac_lag2_excludes_zero,in_any_point_slope_sign_disagreement,implementation
HU,RMC,14,2,12.0,-0.049189885124444666,0.008539087464372822,-0.06779495844547077,-0.030584811803418557,True,0.009193263518580248,-0.06922028562523899,-0.029159484623650332,True,0.009703261205022953,-0.07033147512756097,-0.028048295121328365,True,0.009895496079927468,-0.0707503189393124,-0.027629451309576933,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
HU,TERR,14,2,12.0,0.0019828200240637472,0.0036230721754179416,-0.0059111761145472196,0.009876816162674714,False,0.004939445202447177,-0.008779306554466402,0.012744946602593897,False,0.004597233224106402,-0.008033690705591718,0.011999330753719213,False,0.004508835526529159,-0.007841088667997377,0.011806728716124872,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
HU,CFOOT,14,2,12.0,-0.005111004790201115,0.004218885323595433,-0.014303166260145621,0.004081156679743391,False,0.006099650552960473,-0.0184010016714782,0.008178992091075967,False,0.005097220968763391,-0.01621689523259161,0.005994885652189381,False,0.004664366754658723,-0.015273786917524835,0.0050517773371226045,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IE,CMUR,14,2,12.0,-0.0021978021978022316,0.009298547604969757,-0.02245759701678182,0.018061992621177355,False,0.01104457351340651,-0.026261860667015195,0.02186625627141073,False,0.009304240074111963,-0.02246999984158134,0.018074395445976877,False,0.008674824919028516,-0.021098622026498537,0.016703017630894074,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IE,DMC,14,2,12.0,-0.009075523420293913,0.004044686349108638,-0.017888137929711716,-0.00026290891087610985,True,0.0056294315329959745,-0.021341001068118794,0.00318995422753097,False,0.004491696998238279,-0.018862090467033254,0.0007110436264454283,False,0.004169317405640484,-0.018159685674658282,8.638834070458581e-06,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IE,RMC,14,2,12.0,-0.019493964194886693,0.005694524360972928,-0.031901266931427086,-0.007086661458346301,True,0.005417220985703381,-0.03129707477967977,-0.0076908536100936155,True,0.004909405255714137,-0.030190639352072376,-0.00879728903770101,True,0.004186440743729717,-0.028615434997966614,-0.010372493391806771,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IE,TERR,14,2,12.0,0.013717663197131885,0.002792571630755784,0.007633172300276448,0.01980215409398732,True,0.0036142635778511293,0.005842859343910866,0.021592467050352906,True,0.0031320310418687836,0.006893553780192163,0.020541772614071606,True,0.0030979699891813973,0.0069677664387794115,0.020467559955484358,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IE,CFOOT,14,2,12.0,-0.009143064281672775,0.008468562871701323,-0.027594477715379165,0.009308349152033615,False,0.008915529662334554,-0.028568334693246034,0.010282206129900485,False,0.009610669646699285,-0.030082914609594585,0.011796786046249036,False,0.009970524105039711,-0.03086697012023966,0.01258084155689411,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IT,CMUR,14,2,12.0,0.7171428571428571,0.05557934254410309,0.5960458725432957,0.8382398417424185,True,0.07373844160021395,0.5564805945446433,0.8778051197410709,True,0.07633415316245118,0.5508250248907252,0.883460689394989,True,0.07837163944556404,0.5463857236368079,0.8878999906489062,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IT,DMC,14,2,12.0,0.02003686369231919,0.006444675876435548,0.005995121209694528,0.03407860617494385,True,0.00877926438934824,0.0009084898057666185,0.03916523757887176,True,0.009256343224687436,-0.0001309756814331202,0.040204703066071504,False,0.009688178374348922,-0.0010718636458168333,0.04114559103045522,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IT,RMC,14,2,12.0,0.02093966759428749,0.0054247775596327815,0.009120092649268706,0.032759242539306274,True,0.007554335766938143,0.004480183905668643,0.037399151282906336,True,0.00768236457969009,0.004201233085877637,0.03767810210269734,True,0.007553293517523402,0.004482454772065193,0.037396880416509785,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IT,TERR,14,2,12.0,0.02014693529935832,0.00281788742820425,0.014007286018228909,0.026286584580487733,True,0.0035128687497622594,0.012493051798439233,0.02780081880027741,True,0.0035278501232289777,0.012460410189723912,0.02783346040899273,True,0.0034932973314190244,0.012535694255820257,0.027758176342896384,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
IT,CFOOT,14,2,12.0,0.017881971303197366,0.004918876006921024,0.007164661151775534,0.0285992814546192,True,0.00680691563494246,0.0030509761873222865,0.032712966419072446,True,0.0068644802532444125,0.0029255536584310952,0.032838388947963634,True,0.006847019377977035,0.0029635976374808755,0.03280034496891386,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LV,CMUR,14,2,12.0,0.2523076923076923,0.08418127546690173,0.0688924493026557,0.4357229353127289,True,0.09363242850398262,0.048300155810315465,0.45631522880506914,True,0.08604424928732675,0.06483337804137948,0.4397820065740051,True,0.09368186620437553,0.048192440314430124,0.4564229443009544,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LV,DMC,14,2,12.0,-0.03295908842362552,0.005002063615252812,-0.04385764880334999,-0.022060528043901052,True,0.008277393486282618,-0.05099397954774204,-0.014924197299509005,True,0.006034412498111227,-0.04610694379401453,-0.01981123305323651,True,0.005450906952955156,-0.04483559442604652,-0.021082582421204525,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LV,RMC,14,2,12.0,-0.024272626724510485,0.006596737680757703,-0.0386456834172946,-0.009899570031726364,True,0.011363618814631564,-0.049031825189277636,0.0004865717402566701,False,0.008545166407661118,-0.04289094492516395,-0.005654308523857017,True,0.008186491836579868,-0.042109460168016734,-0.006435793281004236,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LV,TERR,14,2,12.0,-0.0010007251665793276,0.0020881478376423425,-0.005550408465476344,0.0035489581323176886,False,0.0026118560072192465,-0.006691470544352043,0.004690020211193388,False,0.0024227039990075334,-0.006279343722103042,0.004277893388944387,False,0.0024144807040359035,-0.006261426701516717,0.0042599763683580615,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LV,CFOOT,14,2,12.0,0.0012409120117897743,0.003305113443928172,-0.005960311563346565,0.008442135586926114,False,0.0039019494329984106,-0.0072607054735399305,0.009742529497119479,False,0.002935148154940813,-0.005154226445169364,0.007636050468748912,False,0.0018611908302154478,-0.002814274447542644,0.005296098471122192,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LT,CMUR,14,2,12.0,0.038241758241758184,0.02277351565604907,-0.011377469846269021,0.0878609863297854,False,0.017679629935861405,-0.00027884628626544117,0.07676236276978181,False,0.01674250266728794,0.0017629786295334307,0.07472053785398294,True,0.017687909344886666,-0.00029688556887174505,0.07678040205238812,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LT,DMC,14,2,12.0,-0.04005448658649752,0.003349030514232531,-0.04735139723785439,-0.03275757593514064,True,0.004134445980687436,-0.04906267053278541,-0.031046302640209626,True,0.003117712101550852,-0.04684739771256529,-0.033261575460429744,True,0.003007312908684786,-0.0466068585347638,-0.03350211463823124,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LT,RMC,14,2,12.0,-0.03206167335134372,0.004097300778804099,-0.040988924855207616,-0.023134421847479818,True,0.006312091019392773,-0.04581453824642398,-0.01830880845626345,True,0.005020074464623456,-0.042999476000750145,-0.02112387070193729,True,0.004937721870248282,-0.04282004511156914,-0.021303301591118297,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LT,TERR,14,2,12.0,0.00041276446417946866,0.002416321254269187,-0.004851947285219845,0.005677476213578782,False,0.0037480124568112566,-0.0077534531624734865,0.008578982090832424,False,0.0034024438792030977,-0.0070005239120509745,0.007826052840409912,False,0.0032394742155316854,-0.006645443517997148,0.007470972446356085,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LT,CFOOT,14,2,12.0,0.010818829262128765,0.004403450742176152,0.001224534290267686,0.020413124233989846,True,0.005313950335252874,-0.0007592739045346655,0.022396932428792198,False,0.00439292534203503,0.0012474671671325443,0.020390191357124984,True,0.0036099735374749554,0.002953372603919143,0.018684285920338387,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LU,CMUR,14,2,12.0,-0.8375824175824178,0.22047896251087998,-1.317964809772843,-0.35720002539199264,True,0.29087352351340773,-1.471341382423943,-0.20382345274089275,True,0.28907076242512986,-1.467413503435978,-0.2077513317288575,True,0.3083909590947314,-1.5095085958114,-0.16565623935343554,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LU,DMC,14,2,12.0,-0.003060252182615769,0.003482741875312227,-0.010648494862965352,0.004527990497733813,False,0.00398743528725927,-0.011748127343964097,0.005627622978732559,False,0.0034058765574616887,-0.01048101972227615,0.0043605153570446115,False,0.0031314307210306997,-0.009883053612811558,0.0037625492475800194,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LU,RMC,14,2,12.0,0.027145523207688926,0.0035919788619470923,0.01931927357938511,0.034971772835992745,True,0.0043367273493058675,0.01769660602025255,0.0365944403951253,True,0.0029703008304096663,0.020673793650421123,0.03361725276495673,True,0.002610280628824361,0.021458210284574567,0.03283283613080328,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LU,TERR,14,2,12.0,0.05009372660167932,0.0036792671765378286,0.04207729207366518,0.058110161129693465,True,0.004181045617725092,0.04098401076835595,0.059203442435002696,True,0.0038544252078605255,0.041695655507800036,0.05849179769555861,True,0.00385369657416311,0.041697243064248095,0.05849021013911055,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
LU,CFOOT,14,2,12.0,0.03538083048341076,0.001640947019080068,0.031805514065434914,0.0389561469013866,True,0.001559319373810831,0.03198336542620305,0.038778295540618464,True,0.001179188813451472,0.03281159876806261,0.037950062198758905,True,0.00109872645810715,0.03298691118019206,0.03777474978662945,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
MT,CMUR,14,2,12.0,1.3257142857142856,0.19827249747466336,0.893715624446326,1.7577129469822452,True,0.2182875818340262,0.8501065018572743,1.801322069571297,True,0.22404725856458127,0.8375572443020052,1.813871327126566,True,0.24129231457616432,0.799983495015638,1.8514450764129333,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
MT,DMC,14,2,12.0,-0.023877374640156435,0.010641065499042068,-0.047062264670798604,-0.0006924846095142691,True,0.01438980314453621,-0.05523006234785776,0.007475313067544891,False,0.013059567432138519,-0.052331727711204146,0.004576978430891273,False,0.013194867336718177,-0.05262652087915505,0.004871771598842181,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
MT,RMC,14,2,12.0,-0.00035708434771471176,0.005943914604504253,-0.013307761746454988,0.012593593051025564,False,0.0077754554050844015,-0.017298346340818,0.016584177645388578,False,0.00669919307019854,-0.01495337215748108,0.014239203462051656,False,0.006490546254981474,-0.01449876979961693,0.013784601104187506,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
MT,TERR,14,2,12.0,0.05418761338316841,0.008676759432977358,0.0352825786106612,0.07309264815567562,True,0.008049268775471475,0.03664976330573134,0.07172546346060549,True,0.008766126562149548,0.0350878643630703,0.07328736240326653,True,0.009504628481272372,0.033478806906951625,0.0748964198593852,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
MT,CFOOT,14,2,12.0,0.028366751892984626,0.007354388910965678,0.012342914979410213,0.044390588806559036,True,0.008064092216660126,0.010796604311705905,0.04593689947426335,True,0.007745845730707444,0.011490003838296119,0.045243499947673134,True,0.008386584454736069,0.010093954085917942,0.04663954970005131,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
NL,CMUR,14,2,12.0,0.4505494505494503,0.07804209615257304,0.2805103301981007,0.6205885709007999,True,0.08498150397822658,0.2653906593972736,0.635708241701627,True,0.05424380342971989,0.33236235570682937,0.5687365453920712,True,0.05251513807605083,0.33612879395760475,0.5649701071412958,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
NL,DMC,14,2,12.0,0.026007410310468812,0.0032065768503546557,0.019020879529602155,0.032993941091335466,True,0.004242148721149041,0.016764562251472853,0.03525025836946477,True,0.0024016532192982923,0.020774657463850092,0.031240163157087532,True,0.0021291244682353568,0.0213684466031192,0.030646374017818424,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
NL,RMC,14,2,12.0,0.003597229465914259,0.006193347593241107,-0.009896915728828117,0.017091374660656633,False,0.007461111285277663,-0.012659135526023657,0.019853594457852175,False,0.007181488474882977,-0.012049889759268111,0.01924434869109663,False,0.006877491578451562,-0.011387537421144322,0.018581996352972842,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
NL,TERR,14,2,12.0,0.03013993336849262,0.0034560514436791,0.02260984414301465,0.03767002259397059,True,0.004417555981293793,0.020514905720676498,0.03976496101630874,True,0.004228714373460005,0.020926356238599744,0.039353510498385494,True,0.0043707316709380006,0.02061692712882002,0.03966293960816522,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
NL,CFOOT,14,2,12.0,0.018822978045313868,0.0030764147532710414,0.01212004611150938,0.025525909979118355,True,0.00423990606330983,0.009585016317990537,0.028060939772637197,True,0.0033949629898310674,0.011425989126824526,0.026219966963803208,True,0.0031207906878480815,0.012023359255924453,0.025622596834703283,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PL,CMUR,14,2,12.0,-0.36395604395604414,0.09089101268250295,-0.5619905484901283,-0.16592153942195995,True,0.10797163350789495,-0.5992060242831736,-0.12870606362891462,True,0.11569162556460218,-0.6160264420212564,-0.11188564589083183,True,0.12012351790738098,-0.6256827059174068,-0.1022293819946814,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PL,DMC,14,2,12.0,-0.0019196544057532017,0.0040001705869878255,-0.010635277401539764,0.00679596859003336,False,0.005587658226348964,-0.014094115837117956,0.010254807025611552,False,0.004143152037254739,-0.010946807219785741,0.007107498408279338,False,0.0035944329158430753,-0.009751250958170279,0.005911942146663875,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PL,RMC,14,2,12.0,-0.00016009954325876818,0.004381847595984022,-0.009707325303035258,0.009387126216517721,False,0.005982358231913157,-0.013194538410616512,0.012874339324098975,False,0.004474677224460718,-0.009909583688533525,0.009589384602015989,False,0.0038247791009692767,-0.008493577319093715,0.008173378232576179,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PL,TERR,14,2,12.0,0.003458826003032975,0.002371988400724674,-0.0017092927562877966,0.008626944762353747,False,0.0029909556384792174,-0.0030579065150510808,0.00997555852111703,False,0.002386157867747,-0.0017401653728255865,0.008657817378891536,False,0.00187323517150425,-0.000622602821624376,0.007540254827690326,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PL,CFOOT,14,2,12.0,0.005212576076533276,0.0028838406222403434,-0.0010707728699195073,0.01149592502298606,False,0.003444418844666629,-0.0022921678929739477,0.0127173200460405,False,0.003112590120071101,-0.001569175210573098,0.01199432736363965,False,0.0027679214896980543,-0.0008182067767324719,0.011243358929799024,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PT,CMUR,14,2,12.0,0.08813186813186807,0.020041417485927186,0.04446537058881279,0.13179836567492337,True,0.01995016623380383,0.04466418998766236,0.1315995462760738,True,0.019672641213867574,0.045268865061653125,0.13099487120208303,True,0.019459816816575954,0.0457325695889383,0.13053116667479786,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PT,DMC,14,2,12.0,0.00738520882330268,0.005443829923534612,-0.0044758776566209,0.01924629530322626,False,0.006823833755387792,-0.007482647710452544,0.022253065357057907,False,0.006360575065582661,-0.006473293733650295,0.021243711380255655,False,0.006290085945218872,-0.006319711133849713,0.021090128780455075,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PT,RMC,14,2,12.0,0.006092576466455141,0.006014564567468467,-0.007012033978007081,0.01919718691091736,False,0.007706792598343541,-0.010699082122400203,0.022884235055310485,False,0.007126257926903848,-0.00943420573220075,0.021619358665111034,False,0.006843644644095013,-0.008818444285782486,0.021003597218692768,False,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PT,TERR,14,2,12.0,0.0176268149170387,0.004811981571570189,0.007142407732779301,0.0281112221012981,True,0.005166660798556638,0.006369628082604769,0.02888400175147263,True,0.005190762417431963,0.006317115166183461,0.028936514667893938,True,0.005676848434770144,0.005258024715285185,0.029995605118792214,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
PT,CFOOT,14,2,12.0,0.015139292261103943,0.004199990394856996,0.005988299304310392,0.024290285217897493,True,0.00524010854588773,0.003722076532474871,0.026556507989733014,True,0.004732550681893756,0.004827950118343437,0.02545063440386445,True,0.00448847493921287,0.005359745477907109,0.024918839044300777,True,False,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
RO,CMUR,14,2,12.0,-0.12659340659340662,0.02086407786603221,-0.17205232712709365,-0.0811344860597196,True,0.03283048586945799,-0.19812489040999035,-0.0550619227768229,True,0.026715542636373497,-0.18480157364105904,-0.06838523954575419,True,0.027213249347083787,-0.1858859834077661,-0.06730082977904714,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
RO,DMC,14,2,12.0,-0.052304715710317085,0.005603782365603266,-0.06451430862315645,-0.04009512279747772,True,0.008519956860668988,-0.070868107026554,-0.033741324394080174,True,0.006146486929816731,-0.06569676029038371,-0.03891267113025046,True,0.005378759856577496,-0.06402402669352719,-0.04058540472710698,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
RO,RMC,14,2,12.0,-0.05340112362272571,0.005663780407863019,-0.06574144103979554,-0.04106080620565588,True,0.008492532056005364,-0.0719047614227104,-0.03489748582274102,True,0.006183706149981275,-0.06687426191719706,-0.03992798532825437,True,0.00535385708175729,-0.06506617612066325,-0.04173607112478818,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
RO,TERR,14,2,12.0,0.006613004340756359,0.0021778355895355683,0.0018679082173703714,0.011358100464142347,True,0.0025211574147764233,0.0011198742198308262,0.012106134461681892,True,0.0022054685217800505,0.0018077012300747684,0.01141830745143795,True,0.0018738801220430671,0.002530170289590533,0.010695838391922185,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
RO,CFOOT,14,2,12.0,-0.012304001231243311,0.00430397660863417,-0.021681560684723086,-0.0029264417777635342,True,0.005216495494010015,-0.023669768539493617,-0.0009382339229930033,True,0.005524470488880599,-0.024340788409534346,-0.00026721405295227624,True,0.005639001356031084,-0.024590329732274735,-1.7672730211885576e-05,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SK,CMUR,14,2,12.0,0.5760439560439559,0.09940984332775513,0.3594485140062339,0.7926393980816778,True,0.1088290727141423,0.33892577617359493,0.8131621359143169,True,0.11082837790203288,0.3345696643797986,0.8175182477081131,True,0.11763645722248474,0.319736133811006,0.8323517782769057,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SK,DMC,14,2,12.0,0.007831799070791096,0.003607110420136849,-2.741939062941845e-05,0.01569101753221161,False,0.003756762796425833,-0.00035348390807804324,0.016017082049660236,False,0.0037392962621110855,-0.0003154275990232495,0.01597902574060544,False,0.0035354384319052027,0.00012874045685745163,0.01553485768472474,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SK,RMC,14,2,12.0,-0.006994914882200692,0.005387144469576273,-0.018732494367784333,0.004742664603382947,False,0.006266555485727931,-0.02064856637232626,0.006658736607924874,False,0.006175343192588298,-0.02044983185781026,0.006460002093408874,False,0.005514048699577115,-0.019008994932249206,0.0050191651678478215,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SK,TERR,14,2,12.0,0.015571420247718806,0.002523471143879967,0.010073248944138097,0.021069591551299515,True,0.0026233549889059,0.009855620741119103,0.02128721975431851,True,0.0020878807681477896,0.011022318843262935,0.020120521652174678,True,0.0018610209492457778,0.011516603927222622,0.01962623656821499,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SK,CFOOT,14,2,12.0,0.003056835112744863,0.003909106181006635,-0.005460375586963856,0.011574045812453582,False,0.005922295240130171,-0.009846737737527913,0.01596040796301764,False,0.0051070696923348185,-0.008070513854918904,0.01418418408040863,False,0.004740135923919441,-0.007271033852657337,0.013384704078147062,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SI,CMUR,14,2,12.0,0.15912087912087897,0.06643291144622397,0.014375999349699298,0.30386575889205863,True,0.1001331873728499,-0.059050594202558926,0.37729235244431686,False,0.09289450868514862,-0.04327886820795662,0.36152062644971455,False,0.08805364298948655,-0.032731527923552134,0.3509732861653101,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SI,DMC,14,2,12.0,-0.0027274957799105493,0.00526777010616785,-0.01420498087096656,0.008749989311145462,False,0.008309705810587618,-0.02083278941077917,0.01537779785095807,False,0.007808015884703007,-0.019739700963746977,0.014284709403925878,False,0.007562500099473062,-0.01920476802100215,0.01374977646118105,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SI,RMC,14,2,12.0,0.0005081196830300505,0.0048632851310071055,-0.010088068354738099,0.0111043077207982,False,0.006597144455725523,-0.013865823296272745,0.014882062662332846,False,0.0062780340011767645,-0.013170541343820967,0.014186780709881068,False,0.005867860879635173,-0.012276850884221492,0.013293090250281593,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SI,TERR,14,2,12.0,0.021143765706108847,0.002639382518443666,0.015393045212524388,0.026894486199693306,True,0.002059678985526003,0.01665611070744881,0.025631420704768884,True,0.002017233646919418,0.01674859115576441,0.025538940256453285,True,0.00202310837254846,0.016735791228193075,0.02555174018402462,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
SI,CFOOT,14,2,12.0,0.012465904421875812,0.0035165160882670377,0.004804074053028374,0.02012773479072325,True,0.004412566989148773,0.002851746854152371,0.022080061989599255,True,0.004333572028248396,0.003023862088441175,0.02190794675531045,True,0.004330893793835006,0.0030296974599419244,0.0219021113838097,True,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
ES,CMUR,14,2,12.0,-0.052527472527472585,0.05366284114041075,-0.16944875928059389,0.06439381422564872,False,0.061906343488906945,-0.18740980795888934,0.08235486290394417,False,0.06023421828035242,-0.18376656010168074,0.07871161504673557,False,0.0644349567823273,-0.19291918304386071,0.08786423798891554,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
ES,DMC,14,2,12.0,0.012149240956735405,0.007111719292372152,-0.0033458642784769833,0.02764434619194779,False,0.010665609775874576,-0.011089126459164333,0.035387608372635146,False,0.010320390997341037,-0.01033695935545341,0.03463544126892422,False,0.010229738334591407,-0.010139444170811019,0.034437926084281825,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
ES,RMC,14,2,12.0,0.009987398845510476,0.0077632221858406425,-0.006927209252556382,0.026902006943577333,False,0.011356923371829277,-0.014757211502578752,0.0347320091935997,False,0.011035864864076947,-0.014057685106814159,0.034032482797835106,False,0.010763289696092576,-0.013463794833761113,0.03343859252478207,False,True,statsmodels OLS with intercept and centered calendar year; conventional t interval; HC3; HAC/Newey-West lag 1/2 with use_correction=True and use_t=True
